,kieskringId,id,affid,firstname,initials,prefix,lastname,gender,gemeentenaam,gemeentecode,provincienaam,provinciecode
0,9,1,1,Mark,M.,,Rutte,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
1,9,2,1,Jeanine,J.A.,,Hennis-Plasschaert,female,Wijdemeren,GM1696,Noord-Holland,PV27
2,9,3,1,Halbe,H.,,Zijlstra,male,Wassenaar,GM0629,Zuid-Holland,PV28
3,9,4,1,Tamara,T.,van,Ark,female,Zuidplas,GM1892,Zuid-Holland,PV28
4,9,5,1,Klaas,K.H.D.M.,,Dijkhoff,male,Breda,GM0758,Noord-Brabant,PV30
5,9,6,1,Sander,S.,,Dekker,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
6,9,7,1,Barbara,B.,,Visser,female,Zaanstad,GM0479,Noord-Holland,PV27
7,9,8,1,Mark,M.G.J.,,Harbers,male,Rotterdam,GM0599,Zuid-Holland,PV28
8,9,9,1,Han,J.H.,ten,Broeke,male,HofvanTwente,GM1735,Overijssel,PV23
9,9,10,1,Malik,M.,,Azmani,male,Dalfsen,GM0148,Overijssel,PV23
10,9,11,1,Dennis,A.D.,,Wiersma,male,Utrecht,GM0344,Utrecht,PV26
11,9,12,1,Helma,W.J.H.,,Lodders,female,Zeewolde,GM0050,Flevoland,PV24
12,9,13,1,Bas,B.,van 't,Wout,male,Halderberge,GM1655,Noord-Brabant,PV30
13,9,14,1,Bente,B.,,Becker,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
14,9,15,1,Pieter,P.J.,,Duisenberg,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
15,9,16,1,Sophie,S.T.M.,,Hermans,female,Amsterdam,GM0363,Noord-Holland,PV27
16,9,17,1,Anne,A.,,Mulder,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
17,9,18,1,Aukje,A.,de,Vries,female,Leeuwarden,GM0080,Friesland,PV21
18,9,19,1,Dilan,D.,,Yeşilgöz-Zegerius,female,Amsterdam,GM0363,Noord-Holland,PV27
19,9,20,1,Arno,A.C.L.,,Rutte,male,Groningen,GM0014,Groningen,PV20
20,9,21,1,Ockje,O.C.,,Tellegen,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
21,9,22,1,Daniel,D.A.N.,,Koerhuis,male,Buitenland,GM9999,Buitenland,PV99
22,9,23,1,Erik,E.,,Ziengs,male,Assen,GM0106,Drenthe,PV22
23,9,24,1,André,A.,,Bosman,male,Middelburg,GM0687,Zeeland,PV29
24,9,25,1,Albert,A.,van den,Bosch,male,Zaltbommel,GM0297,Gelderland,PV25
25,9,26,1,Zohair,Z.,El,Yassini,male,Utrecht,GM0344,Utrecht,PV26
26,9,27,1,Remco,R.J.,,Dijkstra,male,Buren,GM0214,Gelderland,PV25
27,9,28,1,Martin,M.,,Wörsdörfer,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
28,9,29,1,Arne,A.,,Weverling,male,Westland,GM1783,Zuid-Holland,PV28
29,9,30,1,Chantal,C.N.A.,,Nijkerken-de Haan,female,Onderbanken,GM0881,Limburg,PV31
30,9,31,1,Sjoerd,S.C.C.M.,,Potters,male,Waalwijk,GM0867,Noord-Brabant,PV30
31,9,32,1,Foort,F.,van,Oosten,male,Schiedam,GM0606,Zuid-Holland,PV28
32,9,33,1,Sven,S.M.G.,,Koopmans,male,Haarlemmermeer,GM0394,Noord-Holland,PV27
33,9,34,1,Jan,J.,,Middendorp,male,Amsterdam,GM0363,Noord-Holland,PV27
34,9,35,1,Roald,R.E.,van der,Linde,male,Rotterdam,GM0599,Zuid-Holland,PV28
35,9,36,1,Joost,J.M.,van,Keulen,male,Groningen,GM0014,Groningen,PV20
36,9,37,1,Antoinette,A.J.M.,,Laan-Geselschap,female,Rotterdam,GM0599,Zuid-Holland,PV28
37,9,38,1,Judith,J.Z.C.M.,,Tielen,female,Utrecht,GM0344,Utrecht,PV26
38,9,39,1,Hayke,H.S.,,Veldman,male,Nijmegen,GM0268,Gelderland,PV25
39,9,40,1,Rudmer,R.J.,,Heerema,male,Alkmaar,GM0361,Noord-Holland,PV27
40,9,41,1,Wybren,W.R.,van,Haga,male,Haarlem,GM0392,Noord-Holland,PV27
41,9,42,1,Leendert,L.A.,de,Lange,male,Noordwijk,GM0575,Zuid-Holland,PV28
42,9,43,1,Tobias,T.,van,Gent,male,Middelburg,GM0687,Zeeland,PV29
43,9,44,1,Jeroen,A.A.,de,Veth,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
44,9,45,1,Jeroen,J.,Van,Wijngaarden,male,Amsterdam,GM0363,Noord-Holland,PV27
45,9,46,1,Thierry,A.A.,,Aartsen,male,Breda,GM0758,Noord-Brabant,PV30
46,9,47,1,Kelly,K.,,Regterschot,female,Landgraaf,GM0882,Limburg,PV31
47,9,48,1,Bart,B.M.G.,,Smals,male,Delft,GM0503,Zuid-Holland,PV28
48,9,49,1,Mirjam,M.S.,,Pauwels-Paauw,female,DeWolden,GM1690,Drenthe,PV22
49,9,50,1,Martijn,M.N.,,Bolkestein,male,Bloemendaal,GM0377,Noord-Holland,PV27
50,9,51,1,Mark,M.A.J.,,Snoeren,male,Nieuwegein,GM0356,Utrecht,PV26
51,9,52,1,Jacco,J.J.,,Heemskerk,male,GooiseMeren,GM1942,Noord-Holland,PV27
52,9,53,1,Wendelien,W.E.,,Tönjann-Levert,female,Oegstgeest,GM0579,Zuid-Holland,PV28
53,9,54,1,Robert,R.K.,van,Rijn,male,Aalsmeer,GM0358,Noord-Holland,PV27
54,9,55,1,Jan,J.,de,Reus,male,Lelystad,GM0995,Flevoland,PV24
55,9,56,1,Rosemarijn,R.M.,,Dral,female,Oostzaan,GM0431,Noord-Holland,PV27
56,9,57,1,Irene,I.A.,,Korting,female,Dronten,GM0303,Flevoland,PV24
57,9,58,1,Kathy,K.,,Arends-Drijver,female,Lansingerland,GM1621,Zuid-Holland,PV28
58,9,59,1,Krijn,K.P.,,Lock,male,Enschede,GM0153,Overijssel,PV23
59,9,60,1,Falco,F.,,Hoekstra,male,Heerhugowaard,GM0398,Noord-Holland,PV27
60,9,61,1,André,A.G.,van,Schie,male,Utrecht,GM0344,Utrecht,PV26
61,9,62,1,Erik,E.,,Struijlaart,male,Purmerend,GM0439,Noord-Holland,PV27
62,9,63,1,Tanja,T.H.,,Haseloop-Amsing,female,Leek,GM0022,Groningen,PV20
63,9,64,1,Barry,B.,,Jacobs,male,BergenopZoom,GM0748,Noord-Brabant,PV30
64,9,65,1,Jenny,J.,,Elbertsen,female,Apeldoorn,GM0200,Gelderland,PV25
65,9,66,1,Saskia,S.,van,Dijk,female,IJsselstein,GM0353,Utrecht,PV26
66,9,67,1,Jasper,J.,,Mos,male,Dordrecht,GM0505,Zuid-Holland,PV28
67,9,68,1,Linda,B.M.,,Böcker,female,Delft,GM0503,Zuid-Holland,PV28
68,9,69,1,Roeland,R.H.,de,Rijk,male,Buitenland,GM9999,Buitenland,PV99
69,9,70,1,Yvonne,Y.,,Welter,female,DeRondeVenen,GM0736,Utrecht,PV26
70,9,71,1,Nick,N.G.,,Derks,male,Wijchen,GM0296,Gelderland,PV25
71,9,72,1,Miranda,M.,,Joziasse,female,Almere,GM0034,Flevoland,PV24
72,9,73,1,Harry,H.,,Bevers,male,Leeuwarden,GM0080,Friesland,PV21
73,9,74,1,Anja,A.J.,,Prins,female,Apeldoorn,GM0200,Gelderland,PV25
74,9,75,1,Hennie,H.,,Huisman-Peelen,female,Texel,GM0448,Noord-Holland,PV27
75,9,76,1,Laurine,L.,,Bonnevits-de Jong,female,Lansingerland,GM1621,Zuid-Holland,PV28
76,9,77,1,Dylan,D.S.K.,,Lochtenberg,male,Veenendaal,GM0345,Utrecht,PV26
77,9,78,1,Crys,C.R.,,Larson,female,Ouder-Amstel,GM0437,Noord-Holland,PV27
78,9,79,1,Frederik,E.F.A.,,Zevenbergen,male,Leiden,GM0546,Zuid-Holland,PV28
79,9,80,1,Maarten,M.,van der,Weijden,male,Waalwijk,GM0867,Noord-Brabant,PV30
80,9,1,2,Lodewijk,L.F.,,Asscher,male,Amsterdam,GM0363,Noord-Holland,PV27
81,9,2,2,Khadija,K.,,Arib,female,Amsterdam,GM0363,Noord-Holland,PV27
82,9,3,2,Jeroen,J.R.V.A.,,Dijsselbloem,male,Wageningen,GM0289,Gelderland,PV25
83,9,4,2,Sharon,S.A.M.,,Dijksma,female,Enschede,GM0153,Overijssel,PV23
84,9,5,2,Gijs,G.J.,van,Dijk,male,Texel,GM0448,Noord-Holland,PV27
85,9,6,2,Attje,A.H.,,Kuiken,female,Breda,GM0758,Noord-Brabant,PV30
86,9,7,2,Henk,H.,,Nijboer,male,Groningen,GM0014,Groningen,PV20
87,9,8,2,Kirsten,K.A.E.,van den,Hul,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
88,9,9,2,William,W.J.,,Moorlag,male,Winsum,GM0053,Groningen,PV20
89,9,10,2,Lilianne,E.M.J.,,Ploumen,female,Amsterdam,GM0363,Noord-Holland,PV27
90,9,11,2,John,J.W.M.,,Kerstens,male,Arnhem,GM0202,Gelderland,PV25
91,9,12,2,Joke,J.C.M.,de,Kock,female,Drimmelen,GM1719,Noord-Brabant,PV30
92,9,13,2,Ahmed,A.,,Marcouch,male,Amsterdam,GM0363,Noord-Holland,PV27
93,9,14,2,Marith,M.J.,,Volp,female,Haarlem,GM0392,Noord-Holland,PV27
94,9,15,2,Richard,R.,,Moti,male,Rotterdam,GM0599,Zuid-Holland,PV28
95,9,16,2,Keklik,K.,,Yücel,female,Deventer,GM0150,Overijssel,PV23
96,9,17,2,Michiel,M.,,Servaes,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
97,9,18,2,Emine,E.,,Bozkurt,female,Zaanstad,GM0479,Noord-Holland,PV27
98,9,19,2,Ilco,I.M.,van der,Linde,male,Amsterdam,GM0363,Noord-Holland,PV27
99,9,20,2,Christa,C.,,Oosterbaan,female,Terschelling,GM0093,Friesland,PV21
100,9,21,2,Mohammed,M.,,Mohandis,male,Gouda,GM0513,Zuid-Holland,PV28
101,9,22,2,Loes,L.,,Ypma,female,Woerden,GM0632,Utrecht,PV26
102,9,23,2,Jeroen,J.,,Recourt,male,Haarlem,GM0392,Noord-Holland,PV27
103,9,24,2,Marit,M.E.,,Maij,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
104,9,25,2,Martijn,M.V.,de,Kort,male,Vught,GM0865,Noord-Brabant,PV30
105,9,26,2,Reshma,R.D.,,Roopram,female,Barendrecht,GM0489,Zuid-Holland,PV28
106,9,27,2,Duco,D.,,Hoogland,male,Rotterdam,GM0599,Zuid-Holland,PV28
107,9,28,2,Giselle,G.M.M.,,Schellekens,female,Nijmegen,GM0268,Gelderland,PV25
108,9,29,2,Albert,A.A.,de,Vries,male,Middelburg,GM0687,Zeeland,PV29
109,9,30,2,Mirthe,M.S.,,Biemans,female,Amsterdam,GM0363,Noord-Holland,PV27
110,9,31,2,Harm,H.,,Brouwer,male,Tynaarlo,GM1730,Drenthe,PV22
111,9,32,2,Mei Li,M.L.,,Vos,female,Amsterdam,GM0363,Noord-Holland,PV27
112,9,33,2,Joost,J.L.H.,,Reinaerts,male,Heerlen,GM0917,Limburg,PV31
113,9,34,2,Bouchra,B.,,Dibi,female,Utrecht,GM0344,Utrecht,PV26
114,9,35,2,Bas,S.W.,van,Drooge,male,Amsterdam,GM0363,Noord-Holland,PV27
115,9,36,2,Amma,A.A.,,Asante,female,Haarlemmermeer,GM0394,Noord-Holland,PV27
116,9,37,2,Emre,E.,,Ünver,male,Amsterdam,GM0363,Noord-Holland,PV27
117,9,38,2,Joyce,J.G.P.,,Vermue,female,Sluis,GM1714,Zeeland,PV29
118,9,39,2,Tjeerd,T.R.,van,Dekken,male,Groningen,GM0014,Groningen,PV20
119,9,40,2,Anna-Lena,A.,,Hedin-Penninx,female,OudeIJsselstreek,GM1509,Gelderland,PV25
120,9,41,2,Bob,B.,,Deen,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
121,9,42,2,Cindy,C.H.W.J.,,Vorselman-Derksen,female,Assen,GM0106,Drenthe,PV22
122,9,43,2,Erik,F.,,Pentenga,male,HaarlemmerliedeenSpaarnwoude,GM0393,Noord-Holland,PV27
123,9,44,2,Anna,A.,van den,Boogaard,female,Leiden,GM0546,Zuid-Holland,PV28
124,9,45,2,Roelof,R.P.,van,Laar,male,Oegstgeest,GM0579,Zuid-Holland,PV28
125,9,46,2,Tamar,T.T.,,Schrofer,female,Amsterdam,GM0363,Noord-Holland,PV27
126,9,47,2,Heino,H.E.F.,van,Houwelingen,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
127,9,48,2,Marinka,M.A.,,Mulder,female,Culemborg,GM0216,Gelderland,PV25
128,9,49,2,Wimar,W.D.,,Bolhuis,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
129,9,50,2,Sultan,S.,,Günal-Gezer,female,Uden,GM0856,Noord-Brabant,PV30
130,9,51,2,Jelmer,J.J.,,Staal,male,Leeuwarden,GM0080,Friesland,PV21
131,9,52,2,Els,E.,,Boot,female,Rotterdam,GM0599,Zuid-Holland,PV28
132,9,53,2,Mohammed,M.,,Chahim,male,Helmond,GM0794,Noord-Brabant,PV30
133,9,54,2,Petra,P.T.C.,,Koenders,female,Breda,GM0758,Noord-Brabant,PV30
134,9,55,2,Roy,R.,,Breederveld,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
135,9,56,2,Laura,L.M.E.,,Menenti,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
136,9,57,2,Richard,R.H.M.,van de,Burgt,male,Geldrop-Mierlo,GM1771,Noord-Brabant,PV30
137,9,58,2,Lou,M.E.,,Repetur,female,Utrecht,GM0344,Utrecht,PV26
138,9,59,2,Saami,S.,,Akrouh,male,Hilversum,GM0402,Noord-Holland,PV27
139,9,60,2,Anita,A.H.M.G.,,Engbers,female,Gouda,GM0513,Zuid-Holland,PV28
140,9,61,2,Thomas,T.L.,,Ronnes,male,Amsterdam,GM0363,Noord-Holland,PV27
141,9,62,2,Peggy,P.M.,,Wijntuin,female,Rotterdam,GM0599,Zuid-Holland,PV28
142,9,63,2,Luc,L.W.L.,,Brouwers,male,Gennep,GM0907,Limburg,PV31
143,9,64,2,Anja,A.H.G.,van,Zantvoort,female,Zoetermeer,GM0637,Zuid-Holland,PV28
144,9,65,2,Fred,F.,,Cohen,male,Amsterdam,GM0363,Noord-Holland,PV27
145,9,66,2,Anne,A.T.,,Dankert,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
146,9,67,2,Hafid,H.,,Bouteibi,male,Eindhoven,GM0772,Noord-Brabant,PV30
147,9,68,2,Ivonne,I.,,Voigt,female,Venray,GM0984,Limburg,PV31
148,9,69,2,Jan,J.N.,,Schuurman Hess,male,Noord-Beveland,GM1695,Zeeland,PV29
149,9,70,2,Denise,B.C.D.,,Klomp,female,Amsterdam,GM0363,Noord-Holland,PV27
150,9,71,2,Marco,H.M.,,Keizer,male,Smallingerland,GM0090,Friesland,PV21
151,9,72,2,Tirza,T.A.H.,,Houben,female,Roermond,GM0957,Limburg,PV31
152,9,73,2,Eric,E.R.M.,van 't,Zelfde,male,Schiedam,GM0606,Zuid-Holland,PV28
153,9,74,2,Sandra,S.S.,,Doevendans,female,Amsterdam,GM0363,Noord-Holland,PV27
154,9,75,2,Foppe,F.G.,de,Haan,male,Heerenveen,GM0074,Friesland,PV21
155,9,76,2,Hedy,H.,d',Ancona,female,Amsterdam,GM0363,Noord-Holland,PV27
156,9,77,2,Ahmed,A.,,Baâdoud,male,Amsterdam,GM0363,Noord-Holland,PV27
157,9,78,2,Jesse,J.E.,,Bos,female,Amsterdam,GM0363,Noord-Holland,PV27
158,9,79,2,Pieter,P.F.C.,,Hilhorst,male,Amsterdam,GM0363,Noord-Holland,PV27
159,9,80,2,John,J.A.W.J.,,Leerdam,male,Amsterdam,GM0363,Noord-Holland,PV27
160,9,1,3,Geert,G.,,Wilders,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
161,9,2,3,Fleur,M.,,Agema,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
162,9,3,3,Vicky,V.,,Maeijer,female,KrimpenaandenIJssel,GM0542,Zuid-Holland,PV28
163,9,4,3,Gidi,G.,,Markuszower,male,Amstelveen,GM0362,Noord-Holland,PV27
164,9,5,3,Sietse,S.R.,,Fritsma,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
165,9,6,3,Martin,M.,,Bosma,male,Amsterdam,GM0363,Noord-Holland,PV27
166,9,7,3,Barry,B.,,Madlener,male,Westvoorne,GM0614,Zuid-Holland,PV28
167,9,8,3,Teun,A.P.C.,van,Dijck,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
168,9,9,3,Lilian,L.M.J.S.,,Helder,female,Venlo,GM0983,Limburg,PV31
169,9,10,3,Harm,H.J.,,Beertema,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
170,9,11,3,Machiel,M.,de,Graaf,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
171,9,12,3,Dion,D.J.G.,,Graus,male,Heerlen,GM0917,Limburg,PV31
172,9,13,3,Raymond,R.,de,Roon,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
173,9,14,3,Danai,V.D.D.,van,Weerdenburg,female,Amstelveen,GM0362,Noord-Holland,PV27
174,9,15,3,Edgar,E.,,Mulder,male,Zwolle,GM0193,Overijssel,PV23
175,9,16,3,Karen,K.,,Gerbrands,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
176,9,17,3,Léon,L.W.E.,de,Jong,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
177,9,18,3,Gabriëlle,G.J.F.,,Popken,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
178,9,19,3,Alexander,A.,,Kops,male,Nijmegen,GM0268,Gelderland,PV25
179,9,20,3,Roy,R.R.,van,Aalst,male,Hengelo,GM0164,Overijssel,PV23
180,9,21,3,Emiel,E.,van,Dijk,male,GilzeenRijen,GM0784,Noord-Brabant,PV30
181,9,22,3,Robert,R.W.P.E.,,Housmans,male,Sittard-Geleen,GM1883,Limburg,PV31
182,9,23,3,Chris,C.A.,,Jansen,male,Almere,GM0034,Flevoland,PV24
183,9,24,3,Henk,J.H.,de,Vree,male,Hardinxveld-Giessendam,GM0523,Zuid-Holland,PV28
184,9,25,3,Max,M.,,Aardema,male,Smallingerland,GM0090,Friesland,PV21
185,9,26,3,Toon,A.J.A.,van,Dijk,male,Almere,GM0034,Flevoland,PV24
186,9,27,3,Daniëlle,D.,de,Winter,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
187,9,28,3,Ilse,I.A.,,Bezaan,female,Blaricum,GM0376,Noord-Holland,PV27
188,9,29,3,Joyce,J.C.,,Kardol,female,Helmond,GM0794,Noord-Brabant,PV30
189,9,30,3,Elmar,E.,,Vlottes,male,Apeldoorn,GM0200,Gelderland,PV25
190,9,31,3,Rob,R.G.J.,de,Jong,male,Haarlem,GM0392,Noord-Holland,PV27
191,9,32,3,An,J.,van,Pijkeren,female,Bunschoten,GM0313,Utrecht,PV26
192,9,33,3,Jeffrey,J.J.,,Rijken,male,Rotterdam,GM0599,Zuid-Holland,PV28
193,9,34,3,Han,H.,,IJssennagger,male,DeBilt,GM0310,Utrecht,PV26
194,9,35,3,Henk,H.,van,Deún,male,Utrecht,GM0344,Utrecht,PV26
195,9,36,3,Tim,T.F.,,Vermeer,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
196,9,37,3,Olaf,O.S.J.,,Buitelaar,male,Almere,GM0034,Flevoland,PV24
197,9,38,3,Tessa,T.F.,,Dulfer,female,Papendrecht,GM0590,Zuid-Holland,PV28
198,9,39,3,Maikel,M.C.H.,,Boon,male,BergenopZoom,GM0748,Noord-Brabant,PV30
199,9,40,3,Ed,E.G.T.,,Braam,male,Rijswijk,GM0603,Zuid-Holland,PV28
200,9,41,3,Menno,M.S.,,Ludriks,male,Uithoorn,GM0451,Noord-Holland,PV27
201,9,42,3,Nathalie,N.A.,,Choenni,female,Oosterhout,GM0826,Noord-Brabant,PV30
202,9,43,3,Louis,L.A.G.,,Roks,male,Etten-Leur,GM0777,Noord-Brabant,PV30
203,9,44,3,Folkert,F.M.,,Thiadens,male,Rotterdam,GM0599,Zuid-Holland,PV28
204,9,45,3,Elias,E.P.G.,van,Hees,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
205,9,46,3,Caroline,C.V.A.,,Kooman,female,Terneuzen,GM0715,Zeeland,PV29
206,9,47,3,Dannij,D.J.,van der,Sluijs,male,Uitgeest,GM0450,Noord-Holland,PV27
207,9,48,3,Alexander,A.W.J.A.,van,Hattem,male,Eersel,GM0770,Noord-Brabant,PV30
208,9,49,3,Olaf,O.F.,,Stuger,male,GooiseMeren,GM1942,Noord-Holland,PV27
209,9,50,3,Gom,G.A.,van,Strien,male,Venlo,GM0983,Limburg,PV31
210,9,1,4,Emile,E.G.M.,,Roemer,male,Boxmeer,GM0756,Noord-Brabant,PV30
211,9,2,4,Renske,R.M.,,Leijten,female,Haarlem,GM0392,Noord-Holland,PV27
212,9,3,4,Lillian,L.M.C.,,Marijnissen,female,Oss,GM0828,Noord-Brabant,PV30
213,9,4,4,Ronald,A.A.G.M.,van,Raak,male,Amsterdam,GM0363,Noord-Holland,PV27
214,9,5,4,Sadet,S.,,Karabulut,female,Amsterdam,GM0363,Noord-Holland,PV27
215,9,6,4,Sandra,S.M.,,Beckerman,female,Groningen,GM0014,Groningen,PV20
216,9,7,4,Michiel,M.,van,Nispen,male,Breda,GM0758,Noord-Brabant,PV30
217,9,8,4,Peter,J.P.,,Kwint,male,Amsterdam,GM0363,Noord-Holland,PV27
218,9,9,4,Bart,B.,van,Kent,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
219,9,10,4,Cem,C.,,Laçin,male,Rotterdam,GM0599,Zuid-Holland,PV28
220,9,11,4,Frank,F.W.,,Futselaar,male,Zwolle,GM0193,Overijssel,PV23
221,9,12,4,Nine,C.J.E.,,Kooiman,female,Utrecht,GM0344,Utrecht,PV26
222,9,13,4,Maarten,H.P.M.,,Hijink,male,Amersfoort,GM0307,Utrecht,PV26
223,9,14,4,Jasper,J.J.,van,Dijk,male,Amsterdam,GM0363,Noord-Holland,PV27
224,9,15,4,Eric,E.M.A.,,Smaling,male,Weesp,GM0457,Noord-Holland,PV27
225,9,16,4,Mahir,M.Ö.,,Alkaya,male,Amsterdam,GM0363,Noord-Holland,PV27
226,9,17,4,Henk,H.P.J.,van,Gerven,male,Oss,GM0828,Noord-Brabant,PV30
227,9,18,4,Diederik,D.W.J.,,Olders,male,Rotterdam,GM0599,Zuid-Holland,PV28
228,9,19,4,Ton,A.H.J.,,Heerschop,male,Venlo,GM0983,Limburg,PV31
229,9,20,4,Ad,A.M.,,Meijer,male,Amersfoort,GM0307,Utrecht,PV26
230,9,21,4,Bas,S.A.A.,,Maes,male,Breda,GM0758,Noord-Brabant,PV30
231,9,22,4,Ron,R.P.E.,,Meyer,male,Heerlen,GM0917,Limburg,PV31
232,9,23,4,Sun Yoon,S.Y.,van,Dijk-van Leeuwen,female,Rotterdam,GM0599,Zuid-Holland,PV28
233,9,24,4,Daniël,D.H.,de,Wit,male,Amsterdam,GM0363,Noord-Holland,PV27
234,9,25,4,Bert,B.,,Peterse,male,Weert,GM0988,Limburg,PV31
235,9,26,4,Arnout,A.J.,,Hoekstra,male,Vlaardingen,GM0622,Zuid-Holland,PV28
236,9,27,4,Hans,E.M.J.,,Boerwinkel,male,Doetinchem,GM0222,Gelderland,PV25
237,9,28,4,Patty,P.H.,,Hamerslag,female,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
238,9,29,4,Bram,B.,,Buskoop,male,Diemen,GM0384,Noord-Holland,PV27
239,9,30,4,Nicole,N.G.J.,,Temmink,female,Amsterdam,GM0363,Noord-Holland,PV27
240,9,31,4,Nina,N.,de,Ridder,female,Beverwijk,GM0375,Noord-Holland,PV27
241,9,32,4,Denise,D.,van,Sluijs,female,Noordoostpolder,GM0171,Flevoland,PV24
242,9,33,4,Aïsha,A.,,Akhiat,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
243,9,34,4,Nicole,N.M.,van,Gemert,female,Utrecht,GM0344,Utrecht,PV26
244,9,35,4,Jimmy,J.P.,,Dijk,male,Groningen,GM0014,Groningen,PV20
245,9,36,4,Anita,A.,de,Vos,female,Schouwen-Duiveland,GM1676,Zeeland,PV29
246,9,37,4,Ineke,I.H.,,Bekkering,female,Hoogeveen,GM0118,Drenthe,PV22
247,9,38,4,Inez,I.,,Staarink,female,Leiden,GM0546,Zuid-Holland,PV28
248,9,39,4,Nils,G.J.N.,,Müller,male,Zutphen,GM0301,Gelderland,PV25
249,9,40,4,Fenna,F.,,Feenstra,female,Súdwest-Fryslân,GM1900,Friesland,PV21
250,9,41,4,Marcel,M.W.,,Olierook,male,Drechterland,GM0498,Noord-Holland,PV27
251,9,42,4,Mariska,M.A.,ten,Heuw,female,Hengelo,GM0164,Overijssel,PV23
252,9,43,4,Renske,R.D.,,Helmer-Englebert,female,Nijmegen,GM0268,Gelderland,PV25
253,9,44,4,Arjan,A.,,Vliegenthart,male,Amsterdam,GM0363,Noord-Holland,PV27
254,9,45,4,Nel,P.W.,,Douw-van Dam,female,Hoorn,GM0405,Noord-Holland,PV27
255,9,46,4,Remine,R.,,Alberts-Oosterbaan,female,Amsterdam,GM0363,Noord-Holland,PV27
256,9,47,4,Patrick,P.B.C.,,Zoomermeijer,male,Zaanstad,GM0479,Noord-Holland,PV27
257,9,48,4,Bianca,B.,,Verweij,female,Hilversum,GM0402,Noord-Holland,PV27
258,9,49,4,Marleen,M.H.,van,Dam,female,Purmerend,GM0439,Noord-Holland,PV27
259,9,50,4,Remi,R.J.L.,,Poppe,male,Vlaardingen,GM0622,Zuid-Holland,PV28
260,9,1,5,Sybrand,S.,van,Haersma Buma,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
261,9,2,5,Mona,M.C.G.,,Keijzer,female,Edam-Volendam,GM0385,Noord-Holland,PV27
262,9,3,5,René,W.P.H.J.,,Peters,male,Oss,GM0828,Noord-Brabant,PV30
263,9,4,5,Pieter,P.H.,,Omtzigt,male,Enschede,GM0153,Overijssel,PV23
264,9,5,5,Madeleine,M.M.,van,Toorenburg,female,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
265,9,6,5,Raymond,R.W.,,Knops,male,HorstaandeMaas,GM1507,Limburg,PV31
266,9,7,5,Pieter,P.E.,,Heerma,male,Purmerend,GM0439,Noord-Holland,PV27
267,9,8,5,Harry,H.,van der,Molen,male,Leeuwarden,GM0080,Friesland,PV21
268,9,9,5,Hanke,H.G.J.,,Bruins Slot,female,Utrecht,GM0344,Utrecht,PV26
269,9,10,5,Jaco,J.L.,,Geurts,male,Barneveld,GM0203,Gelderland,PV25
270,9,11,5,Anne,A.,,Kuik,female,Groningen,GM0014,Groningen,PV20
271,9,12,5,Chris,C.J.L.,van,Dam,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
272,9,13,5,Agnes,A.H.,,Mulder,female,Assen,GM0106,Drenthe,PV22
273,9,14,5,Michel,M.R.J.,,Rog,male,Haarlem,GM0392,Noord-Holland,PV27
274,9,15,5,Mustafa,M.,,Amhaouch,male,PeelenMaas,GM1894,Limburg,PV31
275,9,16,5,Martijn,M.J.F.,van,Helvert,male,Sittard-Geleen,GM1883,Limburg,PV31
276,9,17,5,Erik,H.A.G.,,Ronnes,male,Boxmeer,GM0756,Noord-Brabant,PV30
