,kieskringId,id,affid,firstname,initials,prefix,lastname,gender,gemeentenaam,gemeentecode,provincienaam,provinciecode
78,9,79,1,Hilda,H.,,Mulder,female,DeWolden,GM1690,Drenthe,PV22
79,9,80,1,Maarten,M.,van der,Weijden,male,Vught,GM0865,Noord-Brabant,PV30
80,9,1,2,Rob,R.A.A.,,Jetten,,BergenDal,GM1945,Gelderland,PV25
81,9,2,2,Jan,J.M.,,Paternotte,,Leiderdorp,GM0547,Zuid-Holland,PV28
82,9,3,2,Hans,J.A.,,Vijlbrief,,KaagenBraassem,GM1884,Zuid-Holland,PV28
83,9,4,2,Anne-Marijke,A.,,Podt,,Utrecht,GM0344,Utrecht,PV26
84,9,5,2,Joost,J.C.,,Sneller,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
85,9,6,2,Ilana,I.,,Rooderkerk,,Amsterdam,GM0363,Noord-Holland,PV27
86,9,7,2,Wieke,W.,,Paulusma,,Groningen,GM0014,Groningen,PV20
87,9,8,2,Hanneke,J.J.,van der,Werf,,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
88,9,9,2,Mpanzu,P.,,Bamenga,,Eindhoven,GM0772,Noord-Brabant,PV30
89,9,10,2,Tjeerd,T.C.,de,Groot,,Súdwest-Fryslân,GM1900,Fryslân,PV21
90,9,11,2,Marijke,M.,,Synhaeve,,Nijmegen,GM0268,Gelderland,PV25
91,9,12,2,Lisa,L.M.,van,Ginneken,,Amsterdam,GM0363,Noord-Holland,PV27
92,9,13,2,Salima,S.,,Belhaj,,Rotterdam,GM0599,Zuid-Holland,PV28
93,9,14,2,Faissal,F.,,Boulakjar,,Breda,GM0758,Noord-Brabant,PV30
94,9,15,2,Fonda,F.,,Sahla,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
95,9,16,2,Felix,F.C.O.,,Klos,,Delft,GM0503,Zuid-Holland,PV28
96,9,17,2,Hülya,H.,,Kat,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
97,9,18,2,Sjoerd,S.,,Warmerdam,,Amsterdam,GM0363,Noord-Holland,PV27
98,9,19,2,Spencer,S.T.,,Alberg,,Almere,GM0034,Flevoland,PV24
99,9,20,2,Alexander,A.R.,,Hammelburg,,Amsterdam,GM0363,Noord-Holland,PV27
100,9,21,2,Jieskje,J.,,Hollander,,Heerenveen,GM0074,Fryslân,PV21
101,9,22,2,Loes,L.,ten,Dolle,,Winterswijk,GM0294,Gelderland,PV25
102,9,23,2,Dorien,D.,,Blommers,,Amsterdam,GM0363,Noord-Holland,PV27
103,9,24,2,Carline,C.,van,Breugel,,Amsterdam,GM0363,Noord-Holland,PV27
104,9,25,2,Hans,J.C.M.,,Teunissen,,Breda,GM0758,Noord-Brabant,PV30
105,9,26,2,Meryem,M.,,Çimen,,Haarlem,GM0392,Noord-Holland,PV27
106,9,27,2,Ouafa,A.,,Oualhadj,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
107,9,28,2,Marvin,M.,,Putuhena,,Utrecht,GM0344,Utrecht,PV26
108,9,29,2,Eelco,E.J.,,Keij,,Buitenland,GM9999,Buitenland,PV99
109,9,30,2,Veerle,V.J.,,Brink,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
110,9,31,2,Paul,P.A.,van,Dorst,,Rotterdam,GM0599,Zuid-Holland,PV28
111,9,32,2,Gerben,G.H.,,Wijnja,,Kampen,GM0166,Overijssel,PV23
112,9,33,2,Margreet,M.M.,de,Vries,,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
113,9,34,2,Frank,F.,,Schoonbeek,,Zoetermeer,GM0637,Zuid-Holland,PV28
114,9,35,2,Mahjoub,M.,,Mathlouti,,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
115,9,36,2,Wiebe,W.C.J.,,Ruttenberg,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
116,9,37,2,Joey,J.H.,,Koops,,Emmen,GM0114,Drenthe,PV22
117,9,38,2,Kiki,K.B.,,Hagen,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
118,9,39,2,Gerben,G.J.,,Hiemstra,,Amsterdam,GM0363,Noord-Holland,PV27
119,9,40,2,Judith,J.M.I.,,Keijmel - den Boer,,Veere,GM0717,Zeeland,PV29
120,9,41,2,Hilde,H.,,Tjeerdema,,Leeuwarden,GM0080,Fryslân,PV21
121,9,42,2,Elze,E.,,Woudstra,,Rijswijk,GM0603,Zuid-Holland,PV28
122,9,43,2,Anne-Lise,A.,,Olsthoorn,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
123,9,44,2,Caecilia,C.J.,van,Peski,,Tilburg,GM0855,Noord-Brabant,PV30
124,9,45,2,Bonne,B.,van,Hattum,,Hilversum,GM0402,Noord-Holland,PV27
125,9,46,2,Hind,H.,,Dekker-Abdulaziz,,Utrecht,GM0344,Utrecht,PV26
126,9,47,2,Marco,M.,van,Driel,,Zwolle,GM0193,Overijssel,PV23
127,9,48,2,Linda,L.J.M.,,Ruijs,,Zevenaar,GM0299,Gelderland,PV25
128,9,49,2,Pieter,P.J.,van der,Gaag,,Amsterdam,GM0363,Noord-Holland,PV27
129,9,50,2,Enrico,E.L.,,Bosters,,Nijmegen,GM0268,Gelderland,PV25
130,9,51,2,Donja,J.,,Hoevers,,DeBilt,GM0310,Utrecht,PV26
131,9,52,2,Veerle Fleur,V.F.,van de,Vijver,,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
132,9,53,2,Pepijn,P.,,Vemer,,Tynaarlo,GM1730,Drenthe,PV22
133,9,54,2,David,R.D.,,Wallast,,Middelburg,GM0687,Zeeland,PV29
134,9,55,2,Elly,E.S.,,André,,Apeldoorn,GM0200,Gelderland,PV25
135,9,56,2,Anne,A.,,Wesseling,,PeelenMaas,GM1894,Limburg,PV31
136,9,57,2,Remy,R.J.M.,,Maessen,,Venlo,GM0983,Limburg,PV31
137,9,58,2,Monique,M.,,Schoonen,,Vlissingen,GM0718,Zeeland,PV29
138,9,59,2,Pepijn,P.R.,,Pi Van de Venne,,Sittard-Geleen,GM1883,Limburg,PV31
139,9,60,2,Marlou,M.T.P.,,Jenneskens,,Maastricht,GM0935,Limburg,PV31
140,9,61,2,Sander,S.L.J.,,Janssen,,Rotterdam,GM0599,Zuid-Holland,PV28
141,9,62,2,Laura,L.,de,Vries,,Westervoort,GM0293,Gelderland,PV25
142,9,63,2,Sumer,S.,,Chaban,,Hoorn,GM0405,Noord-Holland,PV27
143,9,64,2,Ton,A.F.,,Louhenapessij,,Amstelveen,GM0362,Noord-Holland,PV27
144,9,65,2,Linda,L.I.,,Nooitmeer,,IJsselstein,GM0353,Utrecht,PV26
145,9,66,2,Jaimi,J.,van,Essen,,Losser,GM0168,Overijssel,PV23
146,9,67,2,Joan,J.M.,,Nunnely,,Rotterdam,GM0599,Zuid-Holland,PV28
147,9,68,2,Nazmi,N.,,Türkkol,,Amsterdam,GM0363,Noord-Holland,PV27
148,9,69,2,Peter,P.H.J.,van der,Voort,,Waadhoeke,GM1949,Fryslân,PV21
149,9,70,2,Marcelle,M.T.M.,,Hendrickx,,Tilburg,GM0855,Noord-Brabant,PV30
150,9,71,2,Fleur,F.Q.,,Gräper-van Koolwijk,,Groningen,GM0014,Groningen,PV20
151,9,72,2,Franc,F.M.,,Weerwind,,Almere,GM0034,Flevoland,PV24
152,9,73,2,Alexandra,A.C.,van,Huffelen,,Utrecht,GM0344,Utrecht,PV26
153,9,74,2,Ernst,E.J.,,Kuipers,,Epe,GM0232,Gelderland,PV25
154,9,75,2,Kajsa,K.H.,,Ollongren,,Amsterdam,GM0363,Noord-Holland,PV27
155,9,76,2,Robbert,R.H.,,Dijkgraaf,,Roermond,GM0957,Limburg,PV31
156,9,77,2,Gunay,G.,,Uslu,,Amsterdam,GM0363,Noord-Holland,PV27
157,9,78,2,Alexander,A.,,Pechtold,,Wageningen,GM0289,Gelderland,PV25
158,9,79,2,Jan,J.C.,,Terlouw,,Voorst,GM0285,Gelderland,PV25
159,9,80,2,Sigrid,S.A.M.,,Kaag,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
160,9,1,3,Frans,F.C.G.M.,,Timmermans,,Maastricht,GM0935,Limburg,PV31
161,9,2,3,Esmah,A.,,Lahlah,,Tilburg,GM0855,Noord-Brabant,PV30
162,9,3,3,Jesse,J.F.,,Klaver,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
163,9,4,3,Kati,K.P.,,Piri,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
164,9,5,3,Lisa,E.M.,,Westerveld,,Nijmegen,GM0268,Gelderland,PV25
165,9,6,3,Mariëtte,M.H.,,Patijn,,Hilversum,GM0402,Noord-Holland,PV27
166,9,7,3,Suzanne,S.C.,,Kröger,,Amsterdam,GM0363,Noord-Holland,PV27
167,9,8,3,Julian,T.J.,,Bushoff,,Groningen,GM0014,Groningen,PV20
168,9,9,3,Tom,T.M.T.,van der,Lee,,Amsterdam,GM0363,Noord-Holland,PV27
169,9,10,3,Songül,S.,,Mutluer,,Zaanstad,GM0479,Noord-Holland,PV27
170,9,11,3,Laura,L.,,Bromet,,Waterland,GM0852,Noord-Holland,PV27
171,9,12,3,Habtamu,H.E.,de,Hoop,,Súdwest-Fryslân,GM1900,Fryslân,PV21
172,9,13,3,Senna,S.,,Maatoug,,Leiden,GM0546,Zuid-Holland,PV28
173,9,14,3,Mohamed,M.,,Mohandis,,Gouda,GM0513,Zuid-Holland,PV28
174,9,15,3,Geert,G.J.W.,,Gabriëls,,Weert,GM0988,Limburg,PV31
175,9,16,3,Joris,J.,,Thijssen,,GooiseMeren,GM1942,Noord-Holland,PV27
176,9,17,3,Kauthar,K.,,Bouchallikh,,Amsterdam,GM0363,Noord-Holland,PV27
177,9,18,3,Barbara,B.C.,,Kathmann,,Rotterdam,GM0599,Zuid-Holland,PV28
178,9,19,3,Elke,E.,,Slagt-Tichelman,,Assen,GM0106,Drenthe,PV22
179,9,20,3,Mikal,M.,,Tseggai,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
180,9,21,3,Raoul,R.J.,,White,,Purmerend,GM0439,Noord-Holland,PV27
181,9,22,3,Anita,A.,,Pijpelink,,Middelburg,GM0687,Zeeland,PV29
182,9,23,3,Glimina,G.,,Chakor,,Groningen,GM0014,Groningen,PV20
183,9,24,3,Jimme,J.,,Nordkamp,,Losser,GM0168,Overijssel,PV23
184,9,25,3,Luc,L.C.J.,,Stultiens,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
185,9,26,3,Marleen,M.W.,,Haage,,Rotterdam,GM0599,Zuid-Holland,PV28
186,9,27,3,Danielle,D.H.,,Hirsch,,Amsterdam,GM0363,Noord-Holland,PV27
187,9,28,3,Hayte,H.A.,de,Jong,,Amsterdam,GM0363,Noord-Holland,PV27
188,9,29,3,Jeroen,J.P.,,Postma,,Rotterdam,GM0599,Zuid-Holland,PV28
189,9,30,3,Inge,I.,,Oosting,,Hoogeveen,GM0118,Drenthe,PV22
190,9,31,3,Margreet,M.M.,de,Boer,,Amsterdam,GM0363,Noord-Holland,PV27
191,9,32,3,Jan,J.W.B.,,Daenen,,Nijmegen,GM0268,Gelderland,PV25
192,9,33,3,April,A.B.,,Ranshuijsen,,Nijmegen,GM0268,Gelderland,PV25
193,9,34,3,Eylem,E.,,Köseoglu,,Zaanstad,GM0479,Noord-Holland,PV27
194,9,35,3,Evelien,E.T.W.,van,Roemburg,,Maastricht,GM0935,Limburg,PV31
195,9,36,3,Abassin,A.,,Nessar,,Almere,GM0034,Flevoland,PV24
196,9,37,3,Lyle,L.,,Muns,,Amsterdam,GM0363,Noord-Holland,PV27
197,9,38,3,Iris,I.L.,,Vrolijks,,Maassluis,GM0556,Zuid-Holland,PV28
198,9,39,3,Paul,P.L.,,Smits,,Ede,GM0228,Gelderland,PV25
199,9,40,3,Mohamed,M.,,Nabih,,Alkmaar,GM0361,Noord-Holland,PV27
200,9,41,3,David,M.D.,,Rietveld,,'s-Gravenhage,GM0518,Zuid-Holland,PV28
201,9,42,3,Yasin,Y.,,Torunoglu,,Eindhoven,GM0772,Noord-Brabant,PV30
202,9,43,3,Eva,E.,de,Bruijn,,Eindhoven,GM0772,Noord-Brabant,PV30
203,9,44,3,Eline,E.M.,,Bosman,,Rijswijk,GM0603,Zuid-Holland,PV28
204,9,45,3,Charda,C.M.,,Kuipers,,Leeuwarden,GM0080,Fryslân,PV21
205,9,46,3,Marlieke,M.W.,van,Schalkwijk,,IJsselstein,GM0353,Utrecht,PV26
206,9,47,3,Giel,G.P.G.,van der,Steenhoven,,Amersfoort,GM0307,Utrecht,PV26
207,9,48,3,Rebekka,R.V.,,Tselms,,Amsterdam,GM0363,Noord-Holland,PV27
208,9,49,3,Paulien,P.,,Gankema,,Amsterdam,GM0363,Noord-Holland,PV27
209,9,50,3,Marjolein,M.,,Moorman,,Amsterdam,GM0363,Noord-Holland,PV27
210,9,1,4,Geert,G.,,Wilders,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
211,9,2,4,Fleur,M.,,Agema,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
212,9,3,4,Ráchel,R.F.,van,Meetelen,female,BergenopZoom,GM0748,Noord-Brabant,PV30
213,9,4,4,Gidi,G.,,Markuszower,male,Amsterdam,GM0363,Noord-Holland,PV27
214,9,5,4,Martin,M.,,Bosma,male,Amsterdam,GM0363,Noord-Holland,PV27
215,9,6,4,René,R.A.B.,,Claassen,male,Landgraaf,GM0882,Limburg,PV31
216,9,7,4,Marjolein,M.H.M.,,Faber,female,Nijkerk,GM0267,Gelderland,PV25
217,9,8,4,Edgar,E.,,Mulder,male,Zwolle,GM0193,Overijssel,PV23
218,9,9,4,Vicky,V.,,Maeijer,female,KrimpenaandenIJssel,GM0542,Zuid-Holland,PV28
219,9,10,4,Tony,A.P.C.,van,Dijck,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
220,9,11,4,Alexander,A.,,Kops,male,Heumen,GM0252,Gelderland,PV25
221,9,12,4,Barry,B.,,Madlener,male,VoorneaanZee,GM1992,Zuid-Holland,PV28
222,9,13,4,Léon,L.W.E.,de,Jong,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
223,9,14,4,Dion,D.J.G.,,Graus,male,Heerlen,GM0917,Limburg,PV31
224,9,15,4,Reinder,R.B.,,Blaauw,male,Oldambt,GM1895,Groningen,PV20
225,9,16,4,Raymond,R.,de,Roon,male,Sluis,GM1714,Zeeland,PV29
226,9,17,4,Emiel,E.,van,Dijk,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
227,9,18,4,Henk,J.H.,de,Vree,male,Hardinxveld-Giessendam,GM0523,Zuid-Holland,PV28
228,9,19,4,Max,M.,,Aardema,male,Smallingerland,GM0090,Fryslân,PV21
229,9,20,4,Martine,M.K.,van der,Velde,female,Utrecht,GM0344,Utrecht,PV26
230,9,21,4,Patrick,P.H.,van der,Hoeff,male,Terneuzen,GM0715,Zeeland,PV29
231,9,22,4,Marco,M.,,Deen,male,Zandvoort,GM0473,Noord-Holland,PV27
232,9,23,4,Jeanet,J.M.,,Nijhof-Leeuw,female,Hengelo,GM0164,Overijssel,PV23
233,9,24,4,Maikel,M.C.H.,,Boon,male,BergenopZoom,GM0748,Noord-Brabant,PV30
234,9,25,4,Jeremy,J.,,Mooiman,male,Zoetermeer,GM0637,Zuid-Holland,PV28
235,9,26,4,Dennis,D.,,Ram,male,Groningen,GM0014,Groningen,PV20
236,9,27,4,Elmar,E.,,Vlottes,male,Apeldoorn,GM0200,Gelderland,PV25
237,9,28,4,Peter,P.,,Smitskam,male,Zoetermeer,GM0637,Zuid-Holland,PV28
238,9,29,4,Eric,E.R.F.,,Esser,male,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
239,9,30,4,Willem,W.,,Boutkan,male,Almere,GM0034,Flevoland,PV24
240,9,31,4,Vincent,V.H.,van den,Born,male,DenHelder,GM0400,Noord-Holland,PV27
241,9,32,4,Patrick,P.P.,,Crijns,male,Landgraaf,GM0882,Limburg,PV31
242,9,33,4,Peter,J.P.,van,Haasen,male,Zaanstad,GM0479,Noord-Holland,PV27
243,9,34,4,Marina,M.,,Vondeling,female,Albrandswaard,GM0613,Zuid-Holland,PV28
244,9,35,4,Jan,J.J.T.M.,,Valize,male,Venlo,GM0983,Limburg,PV31
245,9,36,4,Hidde,H.D.,,Heutink,male,Enschede,GM0153,Overijssel,PV23
246,9,37,4,Joeri,J.,,Pool,male,Kampen,GM0166,Overijssel,PV23
247,9,38,4,Chris,C.J.,,Faddegon,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
248,9,39,4,Nico,N.A.,,Uppelschoten,male,Tynaarlo,GM1730,Drenthe,PV22
249,9,40,4,Robert,R.J.H.H.,,Rep,male,Westerwolde,GM1950,Groningen,PV20
250,9,41,4,Folkert,F.M.,,Thiadens,male,Zuidplas,GM1892,Zuid-Holland,PV28
251,9,42,4,Annette,A.J.,,Raijer,female,Almere,GM0034,Flevoland,PV24
252,9,43,4,Roel,H.M.,van,Bijnen,male,Meerssen,GM0938,Limburg,PV31
253,9,44,4,Alexander,A.W.J.A.,van,Hattem,male,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
254,9,45,4,Gom,G.A.,van,Strien,male,Venlo,GM0983,Limburg,PV31
255,9,1,5,Henri,H.,,Bontenbal,male,Ridderkerk,GM0597,Zuid-Holland,PV28
256,9,2,5,Eline,E.C.,,Vedder,female,DeWolden,GM1690,Drenthe,PV22
257,9,3,5,Derk,D.G.,,Boswijk,male,StichtseVecht,GM1904,Utrecht,PV26
258,9,4,5,Inge,I.,van,Dijk,female,Gemert-Bakel,GM1652,Noord-Brabant,PV30
259,9,5,5,Harmen,H.M.,,Krul,male,DenHelder,GM0400,Noord-Holland,PV27
260,9,6,5,Hilde,H.M.,,Palland-Mulder,female,Kampen,GM0166,Overijssel,PV23
261,9,7,5,Bart,G.,van den,Brink,male,Amersfoort,GM0307,Utrecht,PV26
262,9,8,5,Marlou,M.G.J.A.C.,,Absil,female,PeelenMaas,GM1894,Limburg,PV31
263,9,9,5,Hanneke,H.S.,,Steen,female,Hengelo,GM0164,Overijssel,PV23
264,9,10,5,Anne,A.,,Kuik,female,Ermelo,GM0233,Gelderland,PV25
265,9,11,5,Jouke,J.,,Spoelstra,male,Achtkarspelen,GM0059,Fryslân,PV21
266,9,12,5,Evert Jan,E.J.,,Slootweg,male,Ede,GM0228,Gelderland,PV25
267,9,13,5,Saida,S.,,Chaoui-Nhass,female,Westland,GM1783,Zuid-Holland,PV28
268,9,14,5,Jantine,J.M.,,Zwinkels,female,Utrecht,GM0344,Utrecht,PV26
269,9,15,5,Ralph,R.,,Diederen,male,Beek,GM0888,Limburg,PV31
270,9,16,5,Sarath,S.,,Hamstra,male,Ermelo,GM0233,Gelderland,PV25
271,9,17,5,Easther,E.S.,,Houmes,female,Goes,GM0664,Zeeland,PV29
272,9,18,5,Chantal,J.H.C.,van den,Berg,female,Haarlemmermeer,GM0394,Noord-Holland,PV27
273,9,19,5,Jalt,J.D.P.,de,Haan,male,Groningen,GM0014,Groningen,PV20
274,9,20,5,Jenny,J.,,Vermeer,female,Westland,GM1783,Zuid-Holland,PV28
275,9,21,5,Liesbeth,E.J.,van der,Heide,female,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
276,9,22,5,Johan,J.C.M.,,Goos,male,Noordoostpolder,GM0171,Flevoland,PV24
277,9,23,5,Paul,P.,,Boogaard,male,HoekscheWaard,GM1963,Zuid-Holland,PV28
278,9,24,5,Wieke,W.,,Goudzwaard-Wiersma,female,Leeuwarden,GM0080,Fryslân,PV21
279,9,25,5,René,R.G.C.,,Segers-Hoogendoorn,male,Rotterdam,GM0599,Zuid-Holland,PV28
280,9,26,5,Arjen Kier,A.K.,van,Gijssel,male,Berkelland,GM1859,Gelderland,PV25
