,kieskringId,id,affid,firstname,initials,prefix,lastname,gender,gemeentenaam,gemeentecode,provincienaam,provinciecode
120,9,46,2,Keklik,K.,,Yücel,female,Deventer,GM0150,Overijssel,PV23
121,9,47,2,Serv,S.M.,,Wiemers,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
122,9,48,2,Saskia,S.T.M.,,Laaper-ter Steege,female,Eindhoven,GM0772,Noord-Brabant,PV30
123,9,49,2,Hans,J.W.,,Spigt,male,Dordrecht,GM0505,Zuid-Holland,PV28
124,9,50,2,Marije,M.V.H.,van den,Berg,female,Leiden,GM0546,Zuid-Holland,PV28
125,9,51,2,Thijs,M.J.A.,,Reuten,male,Amsterdam,GM0363,Noord-Holland,PV27
126,9,52,2,Ria,B.,,Oonk,female,Culemborg,GM0216,Gelderland,PV25
127,9,53,2,Sander,S.,,Terphuis,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
128,9,54,2,Chantal,C.D.M.,,Gill'ard,female,Rotterdam,GM0599,Zuid-Holland,PV28
129,9,55,2,Hans,A.J.,,Adriani,male,Nieuwegein,GM0356,Utrecht,PV26
130,9,56,2,Loes,L.,,Ypma,female,Woerden,GM0632,Utrecht,PV26
131,9,57,2,Ard,A.,van der,Tuuk,male,AaenHunze,GM1680,Drenthe,PV22
132,9,58,2,Patricia,P.,,Linhard,female,Amsterdam,GM0363,Noord-Holland,PV27
133,9,59,2,Meint,M.,,Helder,male,Amsterdam,GM0363,Noord-Holland,PV27
134,9,60,2,Grace,G.S.I.A.,,Tanamal,female,Amersfoort,GM0307,Utrecht,PV26
135,9,61,2,Inge,I.,,Polstra,female,Amsterdam,GM0363,Noord-Holland,PV27
136,9,62,2,Gülhan,G.,,Akdemir,female,AlphenaandenRijn,GM0484,Zuid-Holland,PV28
137,9,63,2,Joyce,J.G.P.,,Vermue,female,Sluis,GM1714,Zeeland,PV29
138,9,64,2,Karin,K.A.,,Hazewinkel,female,Groningen,GM0014,Groningen,PV20
139,9,65,2,Martientje,M.M.,,Kuitenbrouwer,female,Amsterdam,GM0363,Noord-Holland,PV27
140,9,66,2,Maarten,M.,,Divendal,male,Haarlem,GM0392,Noord-Holland,PV27
141,9,67,2,Marijke,J.M.,,Drees,female,Groningen,GM0014,Groningen,PV20
142,9,68,2,Jan,J.,,Hamming,male,Tilburg,GM0855,Noord-Brabant,PV30
143,9,69,2,Hedy,H.,d',Ancona,female,Amsterdam,GM0363,Noord-Holland,PV27
144,9,70,2,Lodewijk,L.J.,de,Waal,male,Haarlem,GM0392,Noord-Holland,PV27
145,9,1,3,Emile,E.G.M.,,Roemer,male,Boxmeer,GM0756,Noord-Brabant,PV30
146,9,2,3,Harry,H.,van,Bommel,male,Diemen,GM0384,Noord-Holland,PV27
147,9,3,3,Jan,J.M.A.M.,de,Wit,male,Heerlen,GM0917,Limburg,PV31
148,9,4,3,Renske,R.M.,,Leijten,female,Haarlem,GM0392,Noord-Holland,PV27
149,9,5,3,Ronald,A.A.G.M.,van,Raak,male,Amsterdam,GM0363,Noord-Holland,PV27
150,9,6,3,Ewout,E.,,Irrgang,male,Amsterdam,GM0363,Noord-Holland,PV27
151,9,7,3,Sadet,S.,,Karabulut,female,Amsterdam,GM0363,Noord-Holland,PV27
152,9,8,3,Paul,P.,,Ulenbelt,male,Leiden,GM0546,Zuid-Holland,PV28
153,9,9,3,Jasper,J.J.,van,Dijk,male,Amsterdam,GM0363,Noord-Holland,PV27
154,9,10,3,Sharon,S.M.J.G.,,Gesthuizen,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
155,9,11,3,Henk,H.P.J.,van,Gerven,male,Oss,GM0828,Noord-Brabant,PV30
156,9,12,3,Manja,M.,,Smits,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
157,9,13,3,Paulus,P.F.C.,,Jansen,male,Utrecht,GM0344,Utrecht,PV26
158,9,14,3,Farshad,F.,,Bashir,male,Zoetermeer,GM0637,Zuid-Holland,PV28
159,9,15,3,Nine,C.J.E.,,Kooiman,female,Nieuwegein,GM0356,Utrecht,PV26
160,9,16,3,Rik,R.A.,,Janssen,male,Wassenaar,GM0629,Zuid-Holland,PV28
161,9,17,3,Nico,N.G.L.,,Heijmans,male,'s-Hertogenbosch,GM0796,Noord-Brabant,PV30
162,9,18,3,Hans,H.,van,Leeuwen,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
163,9,19,3,Arnout,A.J.,,Hoekstra,male,Vlaardingen,GM0622,Zuid-Holland,PV28
164,9,20,3,Jessica,J.,van,Ruitenburg,female,Rotterdam,GM0599,Zuid-Holland,PV28
165,9,21,3,Krista,K.,van,Velzen,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
166,9,22,3,Ron,R.P.E.,,Meyer,male,Heerlen,GM0917,Limburg,PV31
167,9,23,3,Maarten,H.P.M.,,Hijink,male,Utrecht,GM0344,Utrecht,PV26
168,9,24,3,Nicole,N.M.,van,Gemert,female,Utrecht,GM0344,Utrecht,PV26
169,9,25,3,Michiel,M.,van,Nispen,male,Breda,GM0758,Noord-Brabant,PV30
170,9,26,3,Fons,A.P.M.,,Luijben,male,Hulst,GM0677,Zeeland,PV29
171,9,27,3,Gerrie,G.E.,,Elfrink,male,Arnhem,GM0202,Gelderland,PV25
172,9,28,3,Jos,J.B.,van der,Horst,male,Smallingerland,GM0090,Friesland,PV21
173,9,29,3,Hennie,H.,,Hemmes,male,Pekela,GM0765,Groningen,PV20
174,9,30,3,Hilde,H.,van der,Molen,female,Haarlem,GM0392,Noord-Holland,PV27
175,9,31,3,Mariska,M.A.,ten,Heuw,female,Hengelo,GM0164,Overijssel,PV23
176,9,32,3,Marianne,M.C.,,Langkamp,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
177,9,33,3,Jules,J.A.M.E.,,Iding,male,Oss,GM0828,Noord-Brabant,PV30
178,9,34,3,Remine,R.,,Alberts-Oosterbaan,female,Amsterdam,GM0363,Noord-Holland,PV27
179,9,35,3,Theo,T.S.J.,,Coşkun,male,Rotterdam,GM0599,Zuid-Holland,PV28
180,9,36,3,Tonnie,A.M.,,Wouters-van Broekhoven,female,Schijndel,GM0844,Noord-Brabant,PV30
181,9,37,3,Riet,M.F.A.,de,Wit-Romans,female,Heerlen,GM0917,Limburg,PV31
182,9,38,3,Bernard,B.J.M.,,Gerard,male,Eindhoven,GM0772,Noord-Brabant,PV30
183,9,39,3,Jan,J.,,Broekema,male,Assen,GM0106,Drenthe,PV22
184,9,40,3,Frans,W.F.,,Mulckhuijse,male,Almere,GM0034,Flevoland,PV24
185,9,41,3,Saíd,S.,,Afalah,male,Rotterdam,GM0599,Zuid-Holland,PV28
186,9,42,3,Jeroen,J.,,Brouwer,male,WijkbijDuurstede,GM0352,Utrecht,PV26
187,9,43,3,Willy,W.B.M.,,Lourenssen,male,Raalte,GM0177,Overijssel,PV23
188,9,44,3,Willem,J.W.,,Bouman,male,Doesburg,GM0221,Gelderland,PV25
189,9,45,3,Ingrid,I.M.,,Gyömörei-Agelink,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
190,9,46,3,Wim,W.H.,van,Gammeren,male,Amersfoort,GM0307,Utrecht,PV26
191,9,47,3,Jannie,J.A.,,Visscher,female,Groningen,GM0014,Groningen,PV20
192,9,48,3,Sibel,S.,,Özeĝul-Özen,female,Haarlem,GM0392,Noord-Holland,PV27
193,9,49,3,Bart,P.L.,,Vermeulen,male,Leiden,GM0546,Zuid-Holland,PV28
194,9,50,3,Lies,R.,van,Aelst,female,Gorinchem,GM0512,Zuid-Holland,PV28
195,9,1,4,Mark,M.,,Rutte,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
196,9,2,4,Edith,E.I.,,Schippers,female,Baarn,GM0308,Utrecht,PV26
197,9,3,4,Fred,F.,,Teeven,male,Amsterdam,GM0363,Noord-Holland,PV27
198,9,4,4,Jeanine,J.A.,,Hennis-Plasschaert,female,Wijdemeren,GM1696,Noord-Holland,PV27
199,9,5,4,Stef,S.A.,,Blok,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
200,9,6,4,Paul,P.,de,Krom,male,Leidschendam-Voorburg,GM1916,Zuid-Holland,PV28
201,9,7,4,Frans,F.H.H.,,Weekers,male,Weert,GM0988,Limburg,PV31
202,9,8,4,Atzo,A.,,Nicolaï,male,Amstelveen,GM0362,Noord-Holland,PV27
203,9,9,4,Charlie,C.B.,,Aptroot,male,Wassenaar,GM0629,Zuid-Holland,PV28
204,9,10,4,Betty,B.G.,de,Boer,female,Groningen,GM0014,Groningen,PV20
205,9,11,4,Halbe,H.,,Zijlstra,male,Utrecht,GM0344,Utrecht,PV26
206,9,12,4,Anouchka,A.,van,Miltenburg,female,Zaltbommel,GM0297,Gelderland,PV25
207,9,13,4,Han,J.H.,ten,Broeke,male,Haaksbergen,GM0158,Overijssel,PV23
208,9,14,4,Ineke,I.,,Dezentjé Hamming-Bluemink,female,Cromstrijen,GM0611,Zuid-Holland,PV28
209,9,15,4,Willibrord,W.I.I.,van,Beek,male,Cranendonck,GM1706,Noord-Brabant,PV30
210,9,16,4,Cora,C.,van,Nieuwenhuizen,female,Oisterwijk,GM0824,Noord-Brabant,PV30
211,9,17,4,Janneke,J.F.,,Snijder-Hazelhoff,female,Delfzijl,GM0010,Groningen,PV20
212,9,18,4,Malik,M.,,Azmani,male,Ommen,GM0175,Overijssel,PV23
213,9,19,4,Helma,H.,,Neppérus,female,Voorschoten,GM0626,Zuid-Holland,PV28
214,9,20,4,Ton,T.M.C.,,Elias,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
215,9,21,4,Mark,M.G.J.,,Harbers,male,Rotterdam,GM0599,Zuid-Holland,PV28
216,9,22,4,Brigitte,B.I.,van der,Burg,female,Lansingerland,GM1621,Zuid-Holland,PV28
217,9,23,4,Tamara,T.,,Venrooy-van Ark,female,Zuidplas,GM1892,Zuid-Holland,PV28
218,9,24,4,Anne,A.,,Mulder,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
219,9,25,4,Erik,E.,,Ziengs,male,Assen,GM0106,Drenthe,PV22
220,9,26,4,Ard,G.A.,van der,Steur,male,Teylingen,GM1525,Zuid-Holland,PV28
221,9,27,4,Klaas,K.H.D.M.,,Dijkhoff,male,Breda,GM0758,Noord-Brabant,PV30
222,9,28,4,Helma,W.J.H.,,Lodders,female,Zeewolde,GM0050,Flevoland,PV24
223,9,29,4,Anne-Wil,A.W.,,Lucas-Smeerdijk,female,Opsterland,GM0086,Friesland,PV21
224,9,30,4,André,A.,,Bosman,male,Buitenland,GM9999,Buitenland,PV99
225,9,31,4,Afke,A.H.M.,,Schaart,female,Wassenaar,GM0629,Zuid-Holland,PV28
226,9,32,4,René,R.W.,,Leegte,male,Amersfoort,GM0307,Utrecht,PV26
227,9,33,4,Karin,K.C.J.,,Straus,female,Roermond,GM0957,Limburg,PV31
228,9,34,4,Joost,J.,,Taverne,male,Buitenland,GM9999,Buitenland,PV99
229,9,35,4,Johan,J.,,Houwers,male,Winterswijk,GM0294,Gelderland,PV25
230,9,36,4,Bart,B.C.,de,Liefde,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
231,9,37,4,Matthijs,M.E.,,Huizing,male,Oegstgeest,GM0579,Zuid-Holland,PV28
232,9,38,4,Ingrid,I.S.H.,de,Caluwé,female,Amsterdam,GM0363,Noord-Holland,PV27
233,9,39,4,Ybeltje,Y.,,Berckmoes-Duindam,female,DenHelder,GM0400,Noord-Holland,PV27
234,9,40,4,Bart,B.,,Keuper,male,Zeist,GM0355,Utrecht,PV26
235,9,41,4,Alexander,A.A.,,Dalenoort,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
236,9,42,4,Aukje,A.,de,Vries,female,Leeuwarden,GM0080,Friesland,PV21
237,9,43,4,Jeroen,J.,van,Wijngaarden,male,Amsterdam,GM0363,Noord-Holland,PV27
238,9,44,4,Pieter,P.T.,van,Woensel,male,Leiden,GM0546,Zuid-Holland,PV28
239,9,45,4,Ronald,R.,,Vuijk,male,Delft,GM0503,Zuid-Holland,PV28
240,9,46,4,Monique,M.E.,,Belinfante-van Gelder,female,Venlo,GM0983,Limburg,PV31
241,9,47,4,Onno,O.,,Aerden,male,Bussum,GM0381,Noord-Holland,PV27
242,9,48,4,Jeroen,J.B.,,Diepemaat,male,Enschede,GM0153,Overijssel,PV23
243,9,49,4,Paul,P.A.J.,,Laudy,male,Leiden,GM0546,Zuid-Holland,PV28
244,9,50,4,Jeltje,J.,,Hoekstra-Sikkema,female,Skarsterlân,GM0051,Friesland,PV21
245,9,51,4,Jakob,J.,,Bartelds,male,Borger-Odoorn,GM1681,Drenthe,PV22
246,9,52,4,Roald,R.E.,van der,Linde,male,Rotterdam,GM0599,Zuid-Holland,PV28
247,9,53,4,Tanja,T.H.,,Haseloop-Amsing,female,Leek,GM0022,Groningen,PV20
248,9,54,4,Henk,H.D.,de,Vlaming,male,Terneuzen,GM0715,Zeeland,PV29
249,9,55,4,Christophe,C.A.,van der,Maat,male,Tilburg,GM0855,Noord-Brabant,PV30
250,9,56,4,Daan,D.,de,Neef,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
251,9,57,4,Johan Pieter,J.P.G.M.A.,,Verwey,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
252,9,58,4,Bernd,B.J.A.,,Roks,male,Etten-Leur,GM0777,Noord-Brabant,PV30
253,9,59,4,Kamran,K.,,Ullah,male,Amsterdam,GM0363,Noord-Holland,PV27
254,9,60,4,Tatjana,T.,,Šormaz,female,CapelleaandenIJssel,GM0502,Zuid-Holland,PV28
255,9,61,4,Petra,P.J.,,Borst,female,Leiden,GM0546,Zuid-Holland,PV28
256,9,62,4,Eric,H.M.J.,van den,Dungen,male,Waalwijk,GM0867,Noord-Brabant,PV30
257,9,63,4,Frits,F.A.,,Paymans,male,Nieuwkoop,GM0569,Zuid-Holland,PV28
258,9,64,4,Jan Willem,J.W.,,Pieters,male,Sittard-Geleen,GM1883,Limburg,PV31
259,9,65,4,Alex,L.M.N.,van,Pelt,male,Steenbergen,GM0851,Noord-Brabant,PV30
260,9,66,4,Laura,L.J.,,Werger,female,Gouda,GM0513,Zuid-Holland,PV28
261,9,67,4,Erwin,E.N.W.,,Hoogland,male,Almelo,GM0141,Overijssel,PV23
262,9,68,4,Hans,H.,,Aeijelts Averink,male,Nederlek,GM0643,Zuid-Holland,PV28
263,9,69,4,Frank,F.,,Verveld,male,Bloemendaal,GM0377,Noord-Holland,PV27
264,9,70,4,Erik,E.J.,,Koppe,male,Brunssum,GM0899,Limburg,PV31
265,9,71,4,Jan,J.A.,,Verhoeven,male,Bergeijk,GM1724,Noord-Brabant,PV30
266,9,72,4,Kees,C.F.M.,,Gillis,male,Utrecht,GM0344,Utrecht,PV26
267,9,73,4,Herman,H.,van,Santen,male,Gorinchem,GM0512,Zuid-Holland,PV28
268,9,1,5,,G.,,Wilders,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
269,9,2,5,,M.,,Agema,female,'s-Gravenhage,GM0518,Zuid-Holland,PV28
270,9,3,5,,L.M.J.S.,,Helder,female,Venlo,GM0983,Limburg,PV31
271,9,4,5,,R.,de,Roon,male,Almere,GM0034,Flevoland,PV24
272,9,5,5,,M.,,Bosma,male,Amsterdam,GM0363,Noord-Holland,PV27
273,9,6,5,,S.R.,,Fritsma,male,'s-Gravenhage,GM0518,Zuid-Holland,PV28
